http://purl.org/linked-data/sdmx/2009/dimension#refArea,Reference Area,Access To Services,Education Skills And Training,Employment,Health,Housing,Income,SIMD
http://statistics.gov.scot/id/statistical-geography/S01005135,S01005135,6338,3056,5069,5553,3799,4474,5222
http://statistics.gov.scot/id/statistical-geography/S01005136,S01005136,4403,4027,4968,3215,5069,4158,4771
http://statistics.gov.scot/id/statistical-geography/S01005137,S01005137,307,4254,3383,4566,3293,3738,3241
http://statistics.gov.scot/id/statistical-geography/S01005138,S01005138,1303,4036,4041,5556,3227,2692,3647
http://statistics.gov.scot/id/statistical-geography/S01005139,S01005139,467,4030,6144,5768,2920,5546,4818
http://statistics.gov.scot/id/statistical-geography/S01005140,S01005140,2,5808,5693,5023,3184,5253,3963
http://statistics.gov.scot/id/statistical-geography/S01005141,S01005141,437,5394,5072,5619,3316,4589,4437
http://statistics.gov.scot/id/statistical-geography/S01005142,S01005142,599,5350,5249,4136,4846,4564,4479
http://statistics.gov.scot/id/statistical-geography/S01005143,S01005143,3030,4517,5664,4808,2983,4517,5175
http://statistics.gov.scot/id/statistical-geography/S01005144,S01005144,2767,5717,6010,5591,4595,5685,6096
http://statistics.gov.scot/id/statistical-geography/S01005145,S01005145,144,4866,5079,5384,4310,4743,4081
http://statistics.gov.scot/id/statistical-geography/S01005146,S01005146,80,5247,5102,4273,3527,4537,3758
http://statistics.gov.scot/id/statistical-geography/S01005147,S01005147,13,4606,5730,6214,2842,4832,3878
http://statistics.gov.scot/id/statistical-geography/S01005148,S01005148,3084,5348,3574,4799,3412,4504,4629
http://statistics.gov.scot/id/statistical-geography/S01005149,S01005149,1841,3543,3054,3059,2914,3812,3393
http://statistics.gov.scot/id/statistical-geography/S01005150,S01005150,2355,3467,1912,2983,2336,2651,2536
http://statistics.gov.scot/id/statistical-geography/S01005151,S01005151,1829,3382,3098,2967,2922,2866,3031
http://statistics.gov.scot/id/statistical-geography/S01005152,S01005152,766,4492,3876,3912,4832,4289,3905
http://statistics.gov.scot/id/statistical-geography/S01005153,S01005153,1703,4715,4841,4564,5832,5218,5057
http://statistics.gov.scot/id/statistical-geography/S01005154,S01005154,418,5729,5578,5068,4959,4507,4615
http://statistics.gov.scot/id/statistical-geography/S01005155,S01005155,2189,3998,2893,3462,4097,3802,3613
http://statistics.gov.scot/id/statistical-geography/S01005156,S01005156,3138,1329,1079,1156,1443,1047,1087
http://statistics.gov.scot/id/statistical-geography/S01005157,S01005157,3591,648,1602,1223,1383,1635,1324
http://statistics.gov.scot/id/statistical-geography/S01005158,S01005158,831,4587,3425,2991,5220,3994,3571
http://statistics.gov.scot/id/statistical-geography/S01005159,S01005159,601,1854,2009,2423,2147,2516,1882
http://statistics.gov.scot/id/statistical-geography/S01005160,S01005160,4593,1451,1926,696,520,1619,1428
http://statistics.gov.scot/id/statistical-geography/S01005161,S01005161,2872,3137,2707,2806,3857,2225,2751
http://statistics.gov.scot/id/statistical-geography/S01005162,S01005162,1285,1505,1278,1848,1747,1302,1259
http://statistics.gov.scot/id/statistical-geography/S01005163,S01005163,4141,1669,1549,1467,1259,1688,1618
http://statistics.gov.scot/id/statistical-geography/S01005164,S01005164,802,2469,2261,2940,3053,2318,2174
http://statistics.gov.scot/id/statistical-geography/S01005165,S01005165,1692,2859,3044,2024,1765,3414,2810
http://statistics.gov.scot/id/statistical-geography/S01005166,S01005166,1896,918,1352,1297,1253,1043,1050
http://statistics.gov.scot/id/statistical-geography/S01005167,S01005167,5857,1872,811,350,304,488,641
http://statistics.gov.scot/id/statistical-geography/S01005168,S01005168,2048,4384,3665,2879,5153,4114,3974
http://statistics.gov.scot/id/statistical-geography/S01005169,S01005169,817,4050,4417,4201,2843,4611,4064
http://statistics.gov.scot/id/statistical-geography/S01005170,S01005170,4185,5432,4598,3412,5949,5129,5272
http://statistics.gov.scot/id/statistical-geography/S01005171,S01005171,4184,1584,1445,1463,760,553,1026
http://statistics.gov.scot/id/statistical-geography/S01005172,S01005172,1128,3746,3143,4731,5587,5890,4252
http://statistics.gov.scot/id/statistical-geography/S01005173,S01005173,1645,3433,4010,3723,4283,4176,3989
http://statistics.gov.scot/id/statistical-geography/S01005174,S01005174,1218,727,435,257,1415,662,421
http://statistics.gov.scot/id/statistical-geography/S01005175,S01005175,3357,5623,5297,5039,3844,5661,5823
http://statistics.gov.scot/id/statistical-geography/S01005176,S01005176,1364,787,698,493,849,973,628
http://statistics.gov.scot/id/statistical-geography/S01005177,S01005177,1379,889,774,1211,909,967,764
http://statistics.gov.scot/id/statistical-geography/S01005178,S01005178,1256,476,1021,1526,1215,1951,1048
http://statistics.gov.scot/id/statistical-geography/S01005179,S01005179,4510,3592,4615,3482,3605,4110,4550
http://statistics.gov.scot/id/statistical-geography/S01005180,S01005180,2108,4748,5405,5670,5630,5823,5717
http://statistics.gov.scot/id/statistical-geography/S01005181,S01005181,2800,4315,5308,4334,6207,5242,5360
http://statistics.gov.scot/id/statistical-geography/S01005182,S01005182,1458,1596,601,323,932,510,521
http://statistics.gov.scot/id/statistical-geography/S01005183,S01005183,2469,1557,1028,2190,1315,1418,1315
http://statistics.gov.scot/id/statistical-geography/S01005184,S01005184,3475,313,182,518,1493,59,163
http://statistics.gov.scot/id/statistical-geography/S01005185,S01005185,1497,2720,1277,1290,1185,1968,1517
http://statistics.gov.scot/id/statistical-geography/S01005186,S01005186,4191,4668,2038,1954,2434,3092,2871
http://statistics.gov.scot/id/statistical-geography/S01005187,S01005187,2199,3262,2054,2238,2181,3380,2636
http://statistics.gov.scot/id/statistical-geography/S01005188,S01005188,1776,6213,5950,5735,6384,5949,6117
http://statistics.gov.scot/id/statistical-geography/S01005189,S01005189,2466,1475,1269,719,2054,1177,1123
http://statistics.gov.scot/id/statistical-geography/S01005190,S01005190,1014,5135,5623,4260,5526,5382,5097
http://statistics.gov.scot/id/statistical-geography/S01005191,S01005191,2786,567,872,777,1560,522,632
http://statistics.gov.scot/id/statistical-geography/S01005192,S01005192,3056,4917,4864,4306,4907,4913,5184
http://statistics.gov.scot/id/statistical-geography/S01005193,S01005193,1461,5371,5411,4552,5612,4904,5150
http://statistics.gov.scot/id/statistical-geography/S01005194,S01005194,1307,2253,2057,2530,2120,2718,2194
http://statistics.gov.scot/id/statistical-geography/S01005195,S01005195,1027,5036,4518,5809,5376,5480,4996
http://statistics.gov.scot/id/statistical-geography/S01005196,S01005196,2785,1123,1493,739,1404,349,726
http://statistics.gov.scot/id/statistical-geography/S01005197,S01005197,5797,2564,1750,882,781,2210,1829
http://statistics.gov.scot/id/statistical-geography/S01005198,S01005198,2417,5378,4640,5980,5405,4978,5371
http://statistics.gov.scot/id/statistical-geography/S01005199,S01005199,1767,1595,1637,1210,1046,1980,1512
http://statistics.gov.scot/id/statistical-geography/S01005200,S01005200,3821,4886,5327,5364,2809,6262,5925
http://statistics.gov.scot/id/statistical-geography/S01005201,S01005201,4518,1961,2007,1399,1311,1545,1744
http://statistics.gov.scot/id/statistical-geography/S01005202,S01005202,2359,1346,1146,1102,1391,1482,1198
http://statistics.gov.scot/id/statistical-geography/S01005203,S01005203,3599,3594,2623,1791,3670,3117,2989
http://statistics.gov.scot/id/statistical-geography/S01005204,S01005204,3057,4225,5775,4643,3418,6311,5761
http://statistics.gov.scot/id/statistical-geography/S01005205,S01005205,4805,4624,5060,4732,4334,4982,5497
http://statistics.gov.scot/id/statistical-geography/S01005206,S01005206,2940,5258,4972,5784,5449,5386,5703
http://statistics.gov.scot/id/statistical-geography/S01005207,S01005207,3834,811,277,420,1591,698,484
http://statistics.gov.scot/id/statistical-geography/S01005208,S01005208,5027,1444,396,240,1051,442,472
http://statistics.gov.scot/id/statistical-geography/S01005209,S01005209,3771,3009,1652,935,1394,2425,1905
http://statistics.gov.scot/id/statistical-geography/S01005210,S01005210,6216,3054,1400,1289,1577,1964,1879
http://statistics.gov.scot/id/statistical-geography/S01005211,S01005211,6194,910,524,1206,2007,989,859
http://statistics.gov.scot/id/statistical-geography/S01005212,S01005212,2282,5698,4709,3805,5346,5058,5085
http://statistics.gov.scot/id/statistical-geography/S01005213,S01005213,2855,5653,4264,4063,3870,4351,4747
http://statistics.gov.scot/id/statistical-geography/S01005214,S01005214,6040,3051,999,600,838,972,1118
http://statistics.gov.scot/id/statistical-geography/S01005215,S01005215,3535,1407,916,1542,1808,1188,1165
http://statistics.gov.scot/id/statistical-geography/S01005216,S01005216,1788,2360,1246,583,1647,1373,1174
http://statistics.gov.scot/id/statistical-geography/S01005217,S01005217,2053,2983,3817,2859,3332,3087,3342
http://statistics.gov.scot/id/statistical-geography/S01005218,S01005218,6309,2484,324,500,1312,757,665
http://statistics.gov.scot/id/statistical-geography/S01005219,S01005219,3400,1226,959,392,636,1325,893
http://statistics.gov.scot/id/statistical-geography/S01005220,S01005220,5978,3480,2926,2831,2377,3647,3645
http://statistics.gov.scot/id/statistical-geography/S01005221,S01005221,1914,5675,4156,3508,5707,5154,4788
http://statistics.gov.scot/id/statistical-geography/S01005222,S01005222,1921,665,847,683,807,606,604
http://statistics.gov.scot/id/statistical-geography/S01005223,S01005223,2744,4120,2127,1866,4005,2615,2619
http://statistics.gov.scot/id/statistical-geography/S01005224,S01005224,2632,4720,5828,6204,5699,6147,6132
http://statistics.gov.scot/id/statistical-geography/S01005225,S01005225,2831,5174,3175,3060,3893,3893,3924
http://statistics.gov.scot/id/statistical-geography/S01005226,S01005226,4879,2583,1853,1361,901,2077,1947
http://statistics.gov.scot/id/statistical-geography/S01005227,S01005227,5913,2242,902,797,1281,1506,1267
http://statistics.gov.scot/id/statistical-geography/S01005228,S01005228,738,5654,2446,6124,5653,5955,4201
http://statistics.gov.scot/id/statistical-geography/S01005229,S01005229,6206,3153,1840,966,623,928,1460
http://statistics.gov.scot/id/statistical-geography/S01005230,S01005230,2835,3327,2582,3561,1954,2494,2851
http://statistics.gov.scot/id/statistical-geography/S01005231,S01005231,4360,4516,5685,4448,4369,5877,5904
http://statistics.gov.scot/id/statistical-geography/S01005232,S01005232,4304,2490,869,483,3115,1368,1161
http://statistics.gov.scot/id/statistical-geography/S01005233,S01005233,5727,1452,1007,707,1342,534,824
http://statistics.gov.scot/id/statistical-geography/S01005234,S01005234,4370,3184,3121,2462,1043,3328,3182
http://statistics.gov.scot/id/statistical-geography/S01005235,S01005235,3174,977,604,786,1987,542,636
http://statistics.gov.scot/id/statistical-geography/S01005236,S01005236,2960,3201,3032,3334,1877,4179,3584
http://statistics.gov.scot/id/statistical-geography/S01005237,S01005237,2332,5790,4730,4955,6013,5840,5612
http://statistics.gov.scot/id/statistical-geography/S01005238,S01005238,1858,3994,2335,2532,3143,3223,2885
http://statistics.gov.scot/id/statistical-geography/S01005239,S01005239,5028,2688,1350,757,595,1630,1452
http://statistics.gov.scot/id/statistical-geography/S01005240,S01005240,5457,1985,426,706,657,818,704
http://statistics.gov.scot/id/statistical-geography/S01005241,S01005241,3341,5399,4629,5103,5386,5745,5676
http://statistics.gov.scot/id/statistical-geography/S01005242,S01005242,6450,1295,633,780,698,970,841
http://statistics.gov.scot/id/statistical-geography/S01005243,S01005243,6466,1474,190,310,144,620,397
http://statistics.gov.scot/id/statistical-geography/S01005244,S01005244,2057,6068,5089,5823,6460,5841,5899
http://statistics.gov.scot/id/statistical-geography/S01005245,S01005245,5647,3537,3152,1464,321,2332,2524
http://statistics.gov.scot/id/statistical-geography/S01005246,S01005246,6375,1500,580,819,1086,652,745
http://statistics.gov.scot/id/statistical-geography/S01005247,S01005247,2880,58,39,135,559,1,20
http://statistics.gov.scot/id/statistical-geography/S01005248,S01005248,6418,2576,935,1018,1178,1508,1388
http://statistics.gov.scot/id/statistical-geography/S01005249,S01005249,6190,2732,2391,607,463,1997,1836
http://statistics.gov.scot/id/statistical-geography/S01005250,S01005250,6310,2433,1178,960,368,678,1034
http://statistics.gov.scot/id/statistical-geography/S01005251,S01005251,2860,559,1229,1434,964,527,757
http://statistics.gov.scot/id/statistical-geography/S01005252,S01005252,4303,616,940,1406,629,499,694
http://statistics.gov.scot/id/statistical-geography/S01005253,S01005253,1947,3407,3856,5049,3072,4699,4292
http://statistics.gov.scot/id/statistical-geography/S01005254,S01005254,5427,2890,1858,478,945,1835,1639
http://statistics.gov.scot/id/statistical-geography/S01005255,S01005255,5605,1174,75,144,960,346,232
http://statistics.gov.scot/id/statistical-geography/S01005256,S01005256,2607,3567,4960,4514,4091,4945,4904
http://statistics.gov.scot/id/statistical-geography/S01005257,S01005257,5716,5785,3213,3008,2141,4055,4204
http://statistics.gov.scot/id/statistical-geography/S01005258,S01005258,4053,5562,5346,5897,5108,5681,6136
http://statistics.gov.scot/id/statistical-geography/S01005259,S01005259,4447,900,1452,2247,624,1132,1288
http://statistics.gov.scot/id/statistical-geography/S01005260,S01005260,4857,1742,568,1181,1767,901,924
http://statistics.gov.scot/id/statistical-geography/S01005261,S01005261,4062,494,326,334,2515,19,183
http://statistics.gov.scot/id/statistical-geography/S01005262,S01005262,5215,5846,4551,2938,2089,3789,4564
http://statistics.gov.scot/id/statistical-geography/S01005263,S01005263,4975,324,165,278,1217,12,117
http://statistics.gov.scot/id/statistical-geography/S01005264,S01005264,4541,1311,1022,811,1485,925,998
http://statistics.gov.scot/id/statistical-geography/S01005265,S01005265,4611,475,98,18,450,68,88
http://statistics.gov.scot/id/statistical-geography/S01005266,S01005266,4383,1756,1041,733,1431,1410,1195
http://statistics.gov.scot/id/statistical-geography/S01005267,S01005267,2868,1691,1237,1132,1507,1440,1309
http://statistics.gov.scot/id/statistical-geography/S01005268,S01005268,6205,1962,236,184,586,646,459
http://statistics.gov.scot/id/statistical-geography/S01005269,S01005269,4034,3630,1976,3511,2440,2811,2890
http://statistics.gov.scot/id/statistical-geography/S01005270,S01005270,2292,5548,4848,4762,5046,4980,5238
http://statistics.gov.scot/id/statistical-geography/S01005271,S01005271,3495,5228,4746,4675,5030,5437,5504
http://statistics.gov.scot/id/statistical-geography/S01005272,S01005272,4196,73,18,52,798,11,14
http://statistics.gov.scot/id/statistical-geography/S01005273,S01005273,1718,3159,2776,3431,2109,4298,3338
http://statistics.gov.scot/id/statistical-geography/S01005274,S01005274,6401,1372,477,856,1453,779,749
http://statistics.gov.scot/id/statistical-geography/S01005275,S01005275,6048,1013,626,826,715,1099,844
http://statistics.gov.scot/id/statistical-geography/S01005276,S01005276,2475,1977,1179,1363,1398,1102,1211
http://statistics.gov.scot/id/statistical-geography/S01005277,S01005277,1172,2737,2643,2192,3739,3566,2735
http://statistics.gov.scot/id/statistical-geography/S01005278,S01005278,2725,2517,1099,1500,1788,1507,1450
http://statistics.gov.scot/id/statistical-geography/S01005279,S01005279,1594,5307,4901,4407,5803,5782,5265
http://statistics.gov.scot/id/statistical-geography/S01005280,S01005280,4597,1385,802,681,908,685,772
http://statistics.gov.scot/id/statistical-geography/S01005281,S01005281,2911,1721,1825,2362,1254,1202,1589
http://statistics.gov.scot/id/statistical-geography/S01005282,S01005282,4617,1408,829,903,861,792,875
http://statistics.gov.scot/id/statistical-geography/S01005283,S01005283,789,6173,6116,5955,6025,6071,5787
http://statistics.gov.scot/id/statistical-geography/S01005284,S01005284,5310,725,328,127,718,501,360
http://statistics.gov.scot/id/statistical-geography/S01005285,S01005285,794,3404,2404,3439,2952,3926,2916
